,0
"gory (flicks, support)",0.75931061
"ages (introduced, parents)",0.759305591
"chemistry (academy, dressed)",0.7586979840000001
"period (began, credits)",0.75819403
"noir (dean, mouse)",0.75815721
"touching (bland, focuses)",0.75628311
"children (visual, bored)",0.756069435
"subject (project, explains)",0.753763515
"slapstick (physical, gags)",0.7524851140000001
"scares (crazed, categories)",0.750802524
"clever (sequence, credit)",0.750637985
"accurate (promised, unfolds)",0.7492106829999999
"premise (waste, twists)",0.7490838890000001
"tension (constantly, continues)",0.748385106
"events (premise, stands)",0.747899998
"sweet (award, favorites)",0.747198783
"childrens (fairy, diamond)",0.746690463
"costumes (prefer, language)",0.746284235
"beautifully (weeks, recall)",0.746017343
"predictable (seemingly, favor)",0.7453100490000001
"scare (authorities, test)",0.744582827
"fascinating (powerful, approach)",0.7437894
"frightening (achievement, laws)",0.7432566140000001
"intriguing (suddenly, anti)",0.74311897
"unfunny (fianc, tap)",0.74257279
"villain (heroes, shouldnt)",0.7425224290000001
"dramatic (sounds, development)",0.74241637
"era (theatre, speed)",0.7422360490000001
"situations (combined, exceptional)",0.742180683
"wwii (wartime, classified)",0.741003925
"historically (talky, passionately)",0.740952785
"twists (waste, subtle)",0.740693899
"magical (dads, aims)",0.740523594
"effective (potential, concerned)",0.740158517
"killed (mix, awesome)",0.739921998
"flicks (baby, involves)",0.7389030240000001
"ridiculous (skills, honest)",0.7387213009999999
"cheap (escape, todays)",0.738614498
"loud (exchange, waited)",0.737251709
"powerful (approach, fascinating)",0.7358150929999999
"believable (impressive, produced)",0.735283488
"numbers (legendary, attack)",0.73496476
"witty (wit, groups)",0.734766367
"kid (appeal, element)",0.7345665290000001
"fiction (sheer, news)",0.73366833
"killer (antagonist, rough)",0.733545475
"emotions (safe, poignant)",0.7329703059999999
"actress (master, british)",0.7326148729999999
"supernatural (nonsensical, vampire)",0.73158525
"emotionally (deeply, promise)",0.731574499
"police (killer, cop)",0.730913151
"portrayed (strength, bill)",0.7288558709999999
"lame (explains, realism)",0.728669383
"voice (notice, key)",0.728276205
"gorgeous (dressed, city)",0.728029842
"victims (credibility, achieve)",0.727927868
"meets (comic, equally)",0.72770972
"famous (bunch, evil)",0.727347686
"gritty (storytelling, mock)",0.7268963620000001
"violent (rough, nonetheless)",0.7263480290000001
"stupid (thrown, intended)",0.726238539
"twist (button, setup)",0.72583677
"spooky (scariest, attacking)",0.72579587
"sing (comical, dazzling)",0.7257315679999999
"accuracy (fictional, embraces)",0.724874879
"antics (woods, permanent)",0.7244202
"battle (speak, hero)",0.724199969
"tough (direct, decide)",0.723910038
"voiced (suggests, aimed)",0.72377971
"themes (missed, arrives)",0.723156825
"inspirational (tug, drivel)",0.722769621
"gag (permanent, drag)",0.722733231
"deeply (emotionally, feelings)",0.7220098009999999
"gem (smaller, separate)",0.721920443
"compelling (missed, message)",0.7218187859999999
"criminal (brutal, corruption)",0.721776772
"awful (attack, model)",0.7216451740000001
"married (eat, paper)",0.7215623809999999
"visual (current, general)",0.7211559940000001
"mysterious (warning, execution)",0.721073905
"feelings (driven, confused)",0.7210440370000001
"narrative (accomplished, largely)",0.720677378
"setting (wise, content)",0.7199494470000001
"concept (mans, label)",0.719812947
"horrible (themes, energy)",0.71963704
"younger (appeal, introduced)",0.719240927
"perspective (fails, prove)",0.7190328909999999
"visually (beef, shadow)",0.7189122790000001
"outstanding (offer, double)",0.718849227
"talented (kick, personality)",0.718748823
"convincing (admit, explain)",0.7185740840000001
"hearted (wander, sellers)",0.718534277
"violence (total, portrayal)",0.71827158
"parents (younger, introduced)",0.718085216
"wit (witty, gauge)",0.718055221
"potential (effective, twenty)",0.7179572559999999
"remarkable (considerable, chair)",0.717932219
"fantasy (hopelessly, search)",0.7178724329999999
"impressive (believable, produced)",0.71782837
"captures (fortunately, waiting)",0.7176758059999999
"murdered (protecting, climb)",0.717655578
"sit (annoying, adds)",0.717603628
"understanding (succeeds, relate)",0.717143613
"involving (adds, effect)",0.717094518
"bloody (bin, leather)",0.717054205
"liners (hundreds, contest)",0.716835308
"mess (decided, bright)",0.716803515
"sings (castle, laughing)",0.716706175
"combat (folks, transported)",0.716463572
"detective (reward, uncovered)",0.716123341
"cop (crap, guts)",0.7155573140000001
"loves (meet, incredibly)",0.715547704
"hero (memory, speak)",0.715410908
"sexy (shallow, drunk)",0.715212615
"relationships (taste, creating)",0.715149418
"situation (wise, turning)",0.715019108
"hysterical (truely, boards)",0.714998268
"waste (editing, twists)",0.7147232579999999
"study (mini, carefully)",0.714723153
"stunning (considered, suspect)",0.714707932
"concert (bus, recreate)",0.714494141
"awesome (ready, mix)",0.714255238
"complex (overly, appreciated)",0.714205323
"emotion (sheer, admit)",0.714059405
"details (presented, pace)",0.7140380390000001
"realistic (casting, caught)",0.713884855
"subtle (tape, issue)",0.713824283
"psychological (executed, cable)",0.713732775
"adorable (peers, races)",0.713409181
"appeal (involving, younger)",0.7131180659999999
"provoking (media, experiencing)",0.712819035
"deserves (filmmakers, terrific)",0.712761402
"poignant (emotions, narrative)",0.712661703
"satire (modest, strongest)",0.712541234
"victim (hanging, viewings)",0.7123128120000001
"singer (impression, share)",0.712280219
"military (war, sibling)",0.712249418
"lived (length, reminds)",0.7118816109999999
"joke (ultimate, inside)",0.711860465
"army (producers, monsters)",0.711754601
"soldiers (remote, rounded)",0.711697666
"portrays (directing, baby)",0.711558768
"handsome (versions, generous)",0.711526625
"social (desperate, bitter)",0.711481296
"chills (authorities, explored)",0.711409023
"childhood (dad, gods)",0.711223974
"issues (mid, attitude)",0.711129253
"chilling (eerie, terrifying)",0.711090137
"fails (reasons, bunch)",0.7109574479999999
"mix (pace, awesome)",0.7109325940000001
"account (root, hint)",0.710875679
"killing (wise, majority)",0.71080454
"slowly (driving, area)",0.710717727
"thrills (device, thrilling)",0.710660783
"humorous (grand, hilarious)",0.7105746999999999
"masterpiece (wanting, marvelous)",0.710435267
"thrown (pull, background)",0.710375711
"focus (friendly, effective)",0.7100726690000001
"century (track, suited)",0.7100646840000001
"produced (telling, bringing)",0.710019767
"inspired (paid, featured)",0.709955349
"voices (cartoon, greatness)",0.709920676
"cult (embarrassing, lifted)",0.7096955359999999
"delightful (walk, absolute)",0.709657755
"humour (loss, portraying)",0.709635027
"died (force, offer)",0.7095899929999999
"begin (super, younger)",0.70957412
"sounds (dramatic, members)",0.709377053
"genuine (dimensional, keeping)",0.709310214
"pace (presented, sitting)",0.7092251559999999
"successful (hoping, press)",0.7091773640000001
"conclusion (thrown, appreciated)",0.709130345
"terrifying (eerie, creation)",0.709125705
"flat (likable, suffer)",0.7087405
"wonderfully (results, waste)",0.708736232
"rarely (largely, reference)",0.708714505
"government (denying, visible)",0.7084791020000001
"disappointing (mark, garbage)",0.708424623
"lovely (professional, spend)",0.7083992509999999
"expecting (promise, thinks)",0.708137488
"depiction (likewise, responsibility)",0.7081160190000001
"tragic (listen, convincing)",0.7078542240000001
"guessing (news, fits)",0.707819285
"spent (entertained, frequently)",0.7077786290000001
"telling (produced, bringing)",0.707766604
"delivers (admit, fashion)",0.70774423
"vhs (sit, involving)",0.707674928
"engaging (dimensional, date)",0.70739483
"heartwarming (shipped, lighthearted)",0.707364239
"cartoon (selling, voices)",0.707268262
"include (introduction, putting)",0.706967096
"weak (delivered, sung)",0.7068965079999999
"cinematic (convincing, sheer)",0.7068834959999999
"slasher (sixth, fearful)",0.706849455
"campy (enter, funniest)",0.7067892840000001
"thinks (higher, driven)",0.706507524
"photography (gun, cliches)",0.706491561
"admit (convincing, sheer)",0.706477437
"states (wars, executed)",0.70642453
"weird (pass, places)",0.706296971
"forced (confused, aspects)",0.70588536
"decided (decide, decides)",0.705871362
"biggest (passed, exception)",0.7057167870000001
"likable (agree, saving)",0.705685355
"packed (dumb, summer)",0.705674377
"offers (computer, plan)",0.705614781
"endearing (closely, honesty)",0.70556459
"amount (theatre, terms)",0.7055589320000001
"caught (directors, detail)",0.7054937609999999
"yeah (territory, store)",0.705448837
"legendary (numbers, attack)",0.705341192
"revealed (directing, surface)",0.705313248
"kill (twist, generally)",0.705277175
"intense (seemingly, asks)",0.7052127659999999
"battles (ordinary, pursuit)",0.705195839
"sexual (someones, pain)",0.705184478
"detail (efforts, adds)",0.705178238
"likes (rated, count)",0.705157928
"rated (worthy, reminiscent)",0.7050856940000001
"villains (shouldnt, stick)",0.705051161
"earlier (recently, town)",0.7048276609999999
"sees (convey, target)",0.704772637
"addition (included, added)",0.7047401090000001
"genuinely (remembered, tension)",0.704739
"epic (granted, excited)",0.704731483
"purchase (recent, awesome)",0.7046526559999999
"barely (worked, rating)",0.704587755
"decides (decided, dangerous)",0.7045795770000001
"blood (approach, powerful)",0.7044253890000001
"forces (source, shaped)",0.7043740940000001
"credits (rated, worthy)",0.70432849
"technology (opportunity, breathtaking)",0.704292645
"grew (breaking, charm)",0.70428961
"imagination (keeping, quest)",0.704230149
"murderer (credentials, shades)",0.704214748
"theaters (literally, immediately)",0.703943432
"ability (term, comments)",0.703846594
"confusing (overly, wondering)",0.703801844
"investigation (concluding, halt)",0.7037352990000001
"interviewed (frighteningly, principle)",0.703612912
"troops (careful, harrowing)",0.703544605
"presence (ideas, climax)",0.703379098
"horrific (neighborhood, workers)",0.703348338
"depicted (pretend, fired)",0.7032791359999999
"recently (mine, town)",0.703268378
"attractive (ninety, subplots)",0.7031141890000001
"ideas (climax, offer)",0.703050125
"melodrama (suffering, watchable)",0.703010751
"fully (essential, fear)",0.7029974859999999
"reasons (fails, personality)",0.70278202
"puts (folks, emotionally)",0.7027450829999999
"disturbing (backyard, frustration)",0.702708042
"bits (inspired, count)",0.702645761
"created (aspect, lovers)",0.7026276440000001
"generally (pace, purchase)",0.702465718
"classics (favorites, featuring)",0.7023404659999999
"crude (filling, compliment)",0.7023156740000001
"stunts (blazing, rolled)",0.702180171
"average (aspect, believable)",0.702116559
"climax (ideas, pull)",0.702064334
"filmmakers (office, sequences)",0.702022217
"present (conflict, loud)",0.7019043309999999
"explain (trailers, convincing)",0.7018530070000001
"surprises (van, danger)",0.70181996
"questions (wind, explanation)",0.7017809009999999
"truth (throw, negative)",0.701746401
"officer (lighting, root)",0.701514595
"respect (scale, pleasure)",0.70150339
"agree (touches, successful)",0.7015019309999999
"share (animated, singer)",0.7011986
"leading (pieces, portrayal)",0.70091345
"audiences (todays, anymore)",0.700607834
"lacks (press, noticed)",0.7005169590000001
"moved (success, reminded)",0.700437355
"hilarity (penned, screenwriters)",0.7004223009999999
"directing (portrays, revealed)",0.700217953
"information (trust, captured)",0.7002031479999999
"background (thrown, suggest)",0.70011479
"clues (overlook, crisis)",0.700056493
"compared (featured, motion)",0.6999547079999999
"avoid (lies, friday)",0.699732075
"approach (blood, decade)",0.699644116
"sequence (clever, credit)",0.6996132270000001
"laughter (obligatory, met)",0.6995548159999999
"artistic (naked, utterly)",0.69951212
"daughter (mood, goofy)",0.6994835070000001
"shocking (normal, commentary)",0.6993421559999999
"fighting (includes, editing)",0.6991974459999999
"worked (barely, theaters)",0.699105117
"eerie (descent, terrifying)",0.699051023
"expectations (twenty, concerned)",0.698960362
"seat (bringing, center)",0.698714374
"manner (explain, trailers)",0.698628762
"bizarre (weeks, buying)",0.698606532
"meant (edition, crazy)",0.698553975
"provide (qualities, showed)",0.6985362709999999
"loving (stays, commentary)",0.698504537
"reveal (restrained, cutting)",0.698384703
"sensitive (mountain, advice)",0.698378242
"enemy (fulfill, meantime)",0.698117835
"poorly (skip, heres)",0.69805236
"shoot (horrid, influenced)",0.698021047
"nudity (continues, presents)",0.6979996890000001
"proves (fully, failed)",0.6979414140000001
"marry (captivated, rising)",0.69792661
"visuals (visual, kid)",0.697858744
"gripping (wake, finding)",0.6978556090000001
"considered (stunning, suspect)",0.6976881509999999
"honestly (ambitious, recognize)",0.697586107
"scenery (total, portrayal)",0.6974060790000001
"suddenly (effectively, dimensional)",0.697394623
"winning (lady, clean)",0.69736853
"cgi (sell, ahead)",0.697358783
"bored (rated, born)",0.697285548
"tense (explains, sat)",0.697152405
"nicely (throw, basic)",0.69705286
"terrific (unlike, oscar)",0.697021689
"quirky (remain, unexpectedly)",0.697011705
"thrilling (jobs, destruction)",0.69699957
"needed (leaving, stock)",0.696987383
"honest (blown, soul)",0.6969851779999999
"laughable (twisted, lone)",0.696955106
"realized (lacking, hopes)",0.6969241159999999
"watchable (subplot, nagging)",0.69677766
"possibly (hoped, producer)",0.696542318
"sport (wasted, river)",0.6965288079999999
"facts (designed, represents)",0.6965173159999999
"humans (monsters, bones)",0.6965169609999999
"occasionally (flawed, tom)",0.6963969059999999
"finish (included, player)",0.696342501
"wasted (motivation, attacked)",0.696317875
"condition (faces, endless)",0.696224333
"opportunity (breathtaking, awards)",0.6961809609999999
"attempts (presents, continues)",0.696116897
"friendly (refers, treatment)",0.6960856040000001
"recent (purchase, effect)",0.696083977
"seemingly (intense, titles)",0.696070258
"literally (theaters, immediately)",0.69605274
"fellow (related, yeah)",0.6959553709999999
"atmospheric (haunted, nonsensical)",0.6957974309999999
"performing (starred, dedicated)",0.695778164
"bunch (fails, reasons)",0.69562944
"plain (holy, fair)",0.695446282
"pleasant (reviewed, essential)",0.695393004
"led (pull, die)",0.695313115
"helps (suddenly, moved)",0.6952253690000001
"included (purchase, effect)",0.695085585
"insight (reccomend, unknown)",0.69507883
"public (afraid, speaking)",0.695076655
"equally (speak, write)",0.695076313
"scientist (manhattan, walls)",0.6949664740000001
"includes (section, pick)",0.69490728
"holds (todays, contrast)",0.694896388
"message (core, notice)",0.6947720079999999
"entertained (fresh, frequently)",0.694697835
"remains (unlike, player)",0.694651896
"magic (matters, held)",0.69450833
"content (situation, wise)",0.694499468
"buying (recall, theater)",0.694424725
"opens (quiet, appearance)",0.6944106790000001
"female (fear, addition)",0.694362044
"create (bored, rated)",0.6941605209999999
"actions (bother, thousand)",0.69412423
"immediately (theaters, literally)",0.6939798159999999
"captured (information, learned)",0.6938600090000001
"deals (designed, facts)",0.693850286
"learned (explained, information)",0.693837846
"biography (celebrated, studies)",0.693785709
"americans (equivalent, nod)",0.693706996
"pure (impressed, details)",0.6937018159999999
"disney (helpful, voices)",0.6936855959999999
"arrived (examples, academy)",0.6936321
"wacky (mode, womens)",0.693621939
"listen (fits, news)",0.693612232
"success (moved, fell)",0.693536136
"wondering (suggest, confusing)",0.69346808
"surprising (page, handle)",0.6934440479999999
"worthy (minor, efforts)",0.693360265
"aware (confused, promise)",0.6933344570000001
"decide (direct, mouth)",0.6933297409999999
"sadly (focuses, deliver)",0.6932756990000001
"crap (guts, crappy)",0.693199481
"fight (reasons, beat)",0.69313885
"inspiring (charged, ears)",0.693078878
"mentioned (waiting, helped)",0.693069762
"unlike (terrific, efforts)",0.693009807
"changed (worthwhile, mixed)",0.6929461720000001
"excitement (realism, core)",0.692946042
"creative (personally, unlike)",0.692866504
"showed (qualities, judgment)",0.692816799
"informative (mutual, retrospective)",0.692777037
"dull (pure, break)",0.69266625
"intended (wondering, die)",0.6926466809999999
"colorful (generous, afraid)",0.6925802870000001
"society (dimensional, levels)",0.6924617240000001
"portrait (nomination, sought)",0.692400272
"stage (makers, dealing)",0.692358736
"appearance (length, fly)",0.692240706
"folks (puts, innocent)",0.692201647
"political (projects, vast)",0.692157632
"country (members, produced)",0.6921217620000001
"won (broke, breaks)",0.692060917
"print (ship, george)",0.691931435
"beauty (mixed, changed)",0.691861631
"growing (service, month)",0.691836936
"timing (total, remained)",0.691700236
"learns (sappy, angles)",0.69167232
"delight (noted, realizes)",0.691582679
"discovers (witty, countless)",0.691509308
"ordered (quick, front)",0.691482398
"raunchy (poking, nary)",0.691424965
"lovers (aspect, notice)",0.69139451
"intelligent (commentary, normal)",0.691378264
"location (scenery, twists)",0.691365008
"entertain (opportunity, fond)",0.6913510270000001
"breathtaking (opportunity, endless)",0.69133729
"talents (disappointment, met)",0.6913308090000001
"brutal (savage, screams)",0.691293652
"stands (slightly, edition)",0.691222445
"creating (acceptable, properly)",0.6911950109999999
"reviewers (thrilling, jobs)",0.6910508540000001
"anti (levels, dimensional)",0.6909978520000001
"murders (clouds, economic)",0.69097071
"sympathetic (gut, gaps)",0.6908926009999999
"annoying (sit, ready)",0.690772013
"husband (names, ride)",0.6907440490000001
"contrived (stopped, novels)",0.6907287440000001
"wrote (decade, vision)",0.690575114
"drawn (agree, needed)",0.690532403
"rating (minor, worthy)",0.69051553
"write (speak, equally)",0.690505076
"struggle (complex, suggest)",0.690503602
"humanity (complex, struggle)",0.6904604999999999
"offer (normal, outstanding)",0.690422997
"surprisingly (kinds, accept)",0.690349233
"fit (comment, personality)",0.690250292
"previous (leading, extras)",0.6902223040000001
"context (challenged, receives)",0.690157166
"tired (dozen, pop)",0.690156049
"latest (neat, checking)",0.690129665
"popular (involves, driving)",0.690128705
"aspects (knowing, spends)",0.689998718
"appealing (candy, sky)",0.6899527520000001
"depicts (expertly, imagining)",0.689923609
"pleased (spend, lower)",0.6898883729999999
"knowing (aspects, independent)",0.689882827
"riveting (technical, secure)",0.689853224
"male (speaking, fear)",0.689841492
"extras (slightly, theatrical)",0.6895900540000001
"professional (audio, mid)",0.6893878090000001
"profound (persons, souls)",0.689361749
"mood (heaven, win)",0.68936054
"pull (thrown, overly)",0.689290617
"soundtrack (battle, son)",0.689279743
"ended (wow, helped)",0.689253537
"relate (amazed, needless)",0.689194655
"odd (minor, standard)",0.68919317
"vision (wrote, decade)",0.689191158
"individual (process, society)",0.6890787620000001
"answer (storytelling, unexpected)",0.6889313229999999
"romp (foul, suffering)",0.6889310790000001
"excited (fair, reaction)",0.688917472
"portraying (held, humour)",0.6888621359999999
"throw (negative, truth)",0.688772334
"references (cost, passing)",0.6885756959999999
"personality (smart, fit)",0.688467843
"satisfying (march, disappoint)",0.6883880490000001
"helped (wow, mentioned)",0.688341029
"product (equally, comic)",0.6883327690000001
"scary (tad, passing)",0.688303969
"putting (breath, field)",0.6883007729999999
"developed (charm, stops)",0.688278377
"finding (comments, ability)",0.688252196
"steals (smart, personality)",0.688193297
"allowed (exceptional, fortunately)",0.688005525
"flaws (impressive, lovers)",0.6879557340000001
"leader (closer, mature)",0.687877792
"added (element, addition)",0.68783514
"casting (realistic, basic)",0.687804972
"interview (lived, ignore)",0.687695229
"cameo (spend, pleased)",0.68763004
"pacing (joke, escape)",0.687613593
"asked (peoples, trailers)",0.687603282
"coach (prostitution, giggling)",0.6874877220000001
"choreography (coward, accessible)",0.687456993
"failed (suppose, values)",0.687454503
"support (latest, factor)",0.687431059
"struggles (utter, interpretation)",0.687139343
"pieces (wanting, leading)",0.68708074
"mediocre (chose, helping)",0.687050611
"current (body, soft)",0.687008328
"gun (sunday, photography)",0.686986992
"members (produced, country)",0.6869420709999999
"mid (attitude, audio)",0.686868028
"pleasure (respect, frequently)",0.686781515
"passionate (countless, leap)",0.68673562
"makers (flawed, dealing)",0.6867125470000001
"scientific (communicate, poetic)",0.6866303970000001
"english (stands, edition)",0.686597967
"efforts (detail, directors)",0.6865182470000001
"musicians (orchestra, fortune)",0.686357365
"broadway (perry, farewell)",0.686140596
"werent (water, filmmakers)",0.685986013
"officers (superiors, settle)",0.685806562
"marvelous (theatre, presentation)",0.685761981
"fought (objective, puzzled)",0.685685076
"soldier (joseph, trademark)",0.6856650470000001
"development (dramatic, design)",0.685663295
"impression (throw, truth)",0.6856373090000001
"continue (critical, contrast)",0.68560562
"hoping (critics, direct)",0.685511526
"tragedy (aware, pulling)",0.685396132
"destroy (likewise, depiction)",0.685388488
"touches (agree, promising)",0.685335265
"forward (outstanding, friendly)",0.6852889329999999
"holes (reveal, dies)",0.685269575
"utterly (extraordinary, excuse)",0.6852390070000001
"nasty (featured, inspired)",0.685100557
"rare (limited, deliver)",0.685075456
"constantly (believes, capture)",0.685052625
"moral (road, oscar)",0.684854159
"wealthy (affection, glass)",0.684811596
"hits (essentially, fake)",0.684811453
"lovable (underlying, masterpieces)",0.684804891
"sung (sucks, september)",0.6847821470000001
"viewed (catch, escape)",0.6847095870000001
"presented (pace, sitting)",0.684513287
"speak (write, equally)",0.684324284
"smile (streets, train)",0.684178913
"imaginative (proven, appreciation)",0.684021711
"suggest (wondering, trip)",0.683887701
"authentic (overlooked, introduction)",0.683811211
"passion (destroy, baby)",0.6838005840000001
"heroic (dollars, friendship)",0.683800139
"positive (remote, mail)",0.6837860729999999
"dancing (heroine, sung)",0.683740915
"focuses (sadly, thoughts)",0.683701655
"bother (thousand, actions)",0.683659061
"meaning (wide, led)",0.683625837
"terms (theatre, marvelous)",0.6835293090000001
"win (meets, comic)",0.6835065579999999
"decades (noticeable, split)",0.683369815
"town (recently, mine)",0.683178988
"suppose (heres, greatly)",0.6831298920000001
"purpose (filming, messages)",0.682987103
"shots (writers, missed)",0.682946029
"performed (levels, deserve)",0.6829107040000001
"thoughtful (central, achievement)",0.682815306
"credit (clever, sequence)",0.682805254
"politics (peak, patience)",0.682798083
"spend (pleased, lower)",0.682774263
"mildly (shoulders, tube)",0.6826869659999999
"supposedly (concerned, describe)",0.682680552
"dealing (makers, flawed)",0.682637701
"nominated (unforgettable, loud)",0.68246367
"enjoying (endless, represented)",0.682404401
"tears (possibility, quest)",0.68240381
"criminals (arrest, springs)",0.682391091
"dumb (continually, trailers)",0.6822394279999999
"rental (process, kills)",0.6821995479999999
"exception (kick, beat)",0.682189849
"painful (covered, dreadful)",0.6819782790000001
"places (weird, draw)",0.681923243
"speaking (afraid, held)",0.681909295
"originally (pre, enjoyment)",0.6818905690000001
"heres (suppose, negative)",0.681779866
"asks (amazed, listen)",0.681774923
"suffering (melodrama, wander)",0.681767875
"fare (twenty, concerned)",0.681738532
"surface (revealed, portrays)",0.6815400770000001
"knowledge (mentions, depicted)",0.6815334590000001
"accept (unable, heck)",0.6814344309999999
"creates (direct, wildly)",0.681363122
"standard (odd, minor)",0.681360313
"pay (edge, unbelievable)",0.681194799
"unable (convey, yearns)",0.6811904390000001
"pictures (pure, born)",0.68117504
"deliver (depth, limited)",0.681157593
"award (system, sweet)",0.6810759590000001
"reminded (fell, keeping)",0.681036328
"existence (skill, entering)",0.6809339440000001
"scariest (spooky, antagonists)",0.680803045
"limited (depth, deliver)",0.680763067
"shouldnt (stick, heroes)",0.680667371
"views (threatens, passion)",0.680549469
"perform (stated, distance)",0.680541422
"adds (basic, involving)",0.6805234370000001
"ahead (standards, grows)",0.6805224870000001
"nature (slightly, amount)",0.680458763
"clips (explosive, boasts)",0.680439438
"magnificent (exquisite, technology)",0.68041104
"realizes (noted, delight)",0.6803800720000001
"aspect (key, average)",0.680196025
"smart (personality, steals)",0.68018199
"deserved (hadnt, waited)",0.68004644
"artists (flying, dawn)",0.679997161
"presents (refreshing, attempts)",0.679907823
"killings (spree, killers)",0.679907699
"reading (spent, credit)",0.679893713
"dated (improves, dolby)",0.6798011829999999
"tone (odd, notes)",0.679797023
"pair (curious, loses)",0.679764906
"introduced (began, appeal)",0.679723266
"favorites (classics, adventure)",0.679649449
"front (sounds, quick)",0.679644019
"marriage (betrayal, peak)",0.679643772
"headed (challenge, laughter)",0.6796406420000001
"overly (confusing, pull)",0.679568665
"strength (additional, speaks)",0.679520535
"common (crazy, stands)",0.679463585
"portray (waited, channels)",0.679440314
"costume (teenagers, shine)",0.6794355040000001
"capture (contrast, holds)",0.679402295
"terror (choosing, skeptical)",0.679371959
"awkward (closely, endearing)",0.679369507
"cops (charm, developed)",0.67925807
"sheer (listen, shape)",0.679175315
"monster (encounter, cell)",0.678915202
"dance (master, fond)",0.678844388
"enchanting (saccharine, aspirations)",0.67872332
"lyrics (hurts, screening)",0.678722347
"quick (aspect, seat)",0.678698943
"affair (worn, tacked)",0.67868919
"lacking (realized, generous)",0.678637072
"dialog (french, vehicle)",0.678636329
"forgettable (promising, stable)",0.67863057
"filmmaker (concern, viewpoint)",0.678622527
"disappointment (rock, talents)",0.678589179
"deeper (driven, feelings)",0.678582239
"refreshing (presents, continues)",0.678542853
"notch (sitting, adds)",0.6784781609999999
"corny (south, existence)",0.678376221
"personally (general, recent)",0.678299697
"dramas (punch, someones)",0.6782715440000001
"happening (mental, staring)",0.6781653809999999
"shooting (facial, hiding)",0.6781286059999999
"transfer (widescreen, audio)",0.678112655
"realism (lame, message)",0.677989781
"sentimental (conflicts, discovers)",0.677944425
"explosions (cars, newer)",0.67786892
"attitude (mid, issues)",0.67783322
"forgotten (ride, ended)",0.677467985
"reminds (length, lived)",0.677274863
"comments (term, finding)",0.677220642
"girlfriend (aspects, suspect)",0.6771548490000001
"falling (strongly, soul)",0.67711899
"combination (lucky, tough)",0.677033905
"largely (narrative, rarely)",0.6769625459999999
"indie (ill, seek)",0.67692437
"warm (admittedly, mere)",0.676820513
"storytelling (unexpected, answer)",0.67679323
"sharp (technical, drawback)",0.676777829
"conflict (present, exchange)",0.676754649
"search (hyped, signs)",0.6766774759999999
"tune (briefly, slice)",0.676664123
"unexpected (turning, storytelling)",0.6766503220000001
"surely (ignore, sat)",0.676610706
"vehicle (jack, staring)",0.6765346999999999
"boyfriend (rage, tame)",0.676513832
"involves (argue, alert)",0.6764702779999999
"explanation (warning, threat)",0.6764025640000001
"nonetheless (starting, insult)",0.6763225340000001
"british (lovely, actress)",0.676219282
"depressing (positively, separates)",0.676150942
"describe (sleep, comments)",0.6761123609999999
"apparent (fly, impressive)",0.675962961
"fabulous (state, slightly)",0.675925404
"inside (terms, theatre)",0.6758405059999999
"essentially (hits, treat)",0.675834455
"absurd (gems, recommendation)",0.675819432
"listening (understanding, weekend)",0.675811085
"spoiler (execution, warning)",0.6754584990000001
"filmmaking (cold, issue)",0.675457305
"remembered (genuinely, anymore)",0.6754347820000001
"heroes (shouldnt, villain)",0.675358989
"prove (generation, incredibly)",0.6753248000000001
