,0
"title (internal, trade)",0.8816234159999999
"resembling (surfaces, suspicion)",0.8803781409999999
"immediately (add, relate)",0.880036102
"sincerely (94, reveal)",0.879774449
"jackson (museum, august)",0.8795335
"scaling (serbia, modelling)",0.878873835
"supplies (precise, sea)",0.878490145
"sector (rep, nevertheless)",0.87773855
"logitech (metro, callbacks)",0.87486243
"scroll (scrolling, photoshop)",0.874551028
"profile (recall, better)",0.8745055070000001
"unregistered (bitmaps, noncommercial)",0.874119929
"totals (rbis, doses)",0.873275549
"technological (harm, revealed)",0.872798993
"quick (takes, taking)",0.871301416
"tigers (cardinals, brewers)",0.871046497
"truck (outline, desert)",0.870679148
"wa (tens, rise)",0.87054767
"widgets (animal, manipulating)",0.870480299
"povray (preview, decs)",0.8701889829999999
"hughes (contacted, isbn)",0.868896204
"guy (gotten, filed)",0.8685656979999999
"site (drive, proper)",0.86798835
"smoke (absolute, select)",0.867670226
"paying (consult, 350)",0.867265875
"runner (rack, snip)",0.867178599
"rendered (convicted, 38)",0.8653700809999999
"single (hardest, moment)",0.863227435
"signature (decision, platforms)",0.863092445
"x11r5 (archive, skip)",0.86271175
"welfare (cultures, 86)",0.8618462509999999
"pulling (junk, bloody)",0.861715369
"locations (91, outlined)",0.861378622
"remarks (chamber, pipe)",0.8608193999999999
"saver (lb, 328)",0.8606672479999999
"samples (bug, feed)",0.85996739
"savings (tubes, ultimate)",0.859940378
"wifes (scripture, search)",0.859394518
"visual (traffic, paris)",0.859382467
"specify (material, writers)",0.859370235
"pull (famous, marked)",0.85918407
"postage (creatures, treatment)",0.858716525
"quest (targeted, friday)",0.8585845059999999
"heating (stove, womens)",0.8580435479999999
"reproduction (generates, multiply)",0.857916135
"revolution (normal, primarily)",0.856905855
"xforce (xfactor, spiderman)",0.856406969
"starter (linux, orioles)",0.856146524
"participating (packages, participation)",0.855822814
"watt (teachings, drawing)",0.8556750120000001
"supposed (worst, us)",0.855495583
"tendency (33, choose)",0.855298535
"wrist (hostage, protestant)",0.8545358609999999
"xfree86 (bure, mpeg)",0.854512072
"starters (84, vendors)",0.853848035
"winter (operating, drops)",0.853766974
"simplistic (inner, spaces)",0.8536740690000001
"palestinians (macweek, 800x600)",0.853409628
"sl (wd, kawasaki)",0.85284494
"xterm (scaled, tektronix)",0.852625348
"secular (contribute, ultimate)",0.851853643
"mercedes (backgrounds, spin)",0.851506305
"replaces (vat, lasting)",0.850812303
"po (box, computer)",0.850151255
"seems (since, seem)",0.849324375
"modified (larry, original)",0.8488874209999999
"workable (theme, magic)",0.848617737
"philly (soderstrom, burnt)",0.848388282
"taking (day, quick)",0.8483789159999999
"oxygen (punishment, offered)",0.8480084259999999
"wrong (sure, problem)",0.84799858
"troy (hull, joseph)",0.847393746
"camps (grounds, allows)",0.847222393
"proof (ground, deleted)",0.847129435
"intervene (militarily, china)",0.846719208
"wife (broad, understanding)",0.8466058540000001
"representatives (traffic, brings)",0.84628993
"types (write, recommended)",0.8455116640000001
"tactic (headache, setting)",0.844645903
"official (conversion, answer)",0.84444516
"utilize (morally, geoff)",0.843831714
"raise (higher, cause)",0.8438166090000001
"meets (online, housing)",0.843778921
"stance (distortions, farther)",0.84377208
"toner (hewlettpackard, rachel)",0.8434600940000001
"traditionally (chairman, announcer)",0.8433494840000001
"imo (understand, rise)",0.842686079
"strain (lcd, 226)",0.842597514
"ties (stroke, targets)",0.842478724
"objectivity (forsale, woods)",0.8424582070000001
"mets (dodgers, slippery)",0.842179954
"risky (64, notorious)",0.842057685
"hill (bridge, occupied)",0.841979895
"youre (things, one)",0.841698142
"oppressed (deer, harmless)",0.8412295790000001
"knives (countless, degrade)",0.84099272
"midi (genetic, soundblaster)",0.8409734959999999
"inspection (optimal, verify)",0.840020737
"hour (trips, hundreds)",0.8399060359999999
"lightly (shaped, specified)",0.839637601
"ppm (pbmplus, rle)",0.839150031
"geometry (sit, back)",0.838557077
"warrant (letters, obligation)",0.838397101
"withdraw (prone, entering)",0.83826693
"think (even, something)",0.837822141
"restriction (spencer, daily)",0.837734807
"win31 (colormap, unfortunate)",0.8375206190000001
"whether (possible, better)",0.8373967170000001
"planning (workers, havent)",0.837370925
"robin (career, 3000)",0.8364960790000001
"ticket (spending, pool)",0.8356959509999999
"strength (pen, andor)",0.8356111209999999
"regard (hit, original)",0.834738712
"reflections (bibliography, tutorial)",0.8347333840000001
"uart (64bit, ni)",0.834402518
"stripped (eddie, produce)",0.834015207
"stalin (karabakh, wow)",0.833545051
"traditions (labour, credible)",0.8328917240000001
"intro (worn, equation)",0.8321681999999999
"soviet (election, nations)",0.829556126
"tragic (allies, allegedly)",0.829509287
"pad (fresh, philadelphia)",0.829397664
"studies (skills, degree)",0.82917827
"probes (magellan, voyager)",0.82909204
"garrett (trucks, uprising)",0.8288882879999999
"violent (compassion, residence)",0.8288151359999999
"remembered (pocket, breasts)",0.828614066
"outstanding (officially, told)",0.82857937
"overall (driven, 51)",0.82857937
"convictions (welcomed, waco)",0.8279028390000001
"would (much, also)",0.827604818
"steel (worried, laying)",0.827374009
"knocking (airport, humans)",0.827103172
"reactor (viper, concentration)",0.826840627
"packaging (beating, charles)",0.8263434070000001
"mixture (psychological, harmful)",0.825973414
"transformer (lamps, xloadimage)",0.825439477
"ways (hes, many)",0.8252343240000001
"researcher (9th, handler)",0.8249910709999999
"lousy (inevitable, da)",0.8248966670000001
"soon (cant, could)",0.8245131059999999
"hate (punishment, gone)",0.8243337829999999
"wrote (say, sent)",0.823929771
"outputs (bodies, skip)",0.823859045
"ten (stored, leads)",0.82305618
"tune (gather, kidding)",0.822898305
"insisting (dryden, platform)",0.822682186
"ported (th, v8)",0.82262768
"worst (us, applications)",0.8225821729999999
"tended (statements, improving)",0.822546483
"relates (beware, allowing)",0.822206731
"exact (complete, yet)",0.821595484
"stay (work, return)",0.819913105
"risen (troubles, turkey)",0.819880264
"selling (swap, research)",0.819818132
"strive (unbreakable, jpeg)",0.819811629
"wolves (202, tartar)",0.8191192079999999
"wash (disaster, weekend)",0.818734758
"vague (daughter, complained)",0.818709205
"signal (hammer, killed)",0.818572238
"ya (overwhelming, os)",0.818481826
"integral (contribution, languages)",0.818079372
"triangle (revisionism, asalasdpaarf)",0.818047405
"wo (utterly, executable)",0.8179569729999999
"notion (intelligence, anger)",0.817862165
"video (system, card)",0.817761375
"uucp (medin, 7303169)",0.8176981959999999
"risks (gmt, table)",0.8175105770000001
"tor (det, chi)",0.8170818059999999
"post (posting, answer)",0.8170237370000001
"medicine (line, ones)",0.816949782
"founded (transportation, writer)",0.81654516
"whatsoever (dollars, respect)",0.816351307
"village (quote, danger)",0.815435224
"paperback (169, galaxy)",0.8150171009999999
"cocaine (rogers, reentry)",0.8148926940000001
"morally (shots, compelled)",0.814467445
"simplicity (search, filter)",0.814001718
"rolling (casualties, boards)",0.813337005
"occurring (byte, investigated)",0.8128653790000001
"unless (say, take)",0.812440589
"separated (senior, filling)",0.8122059509999999
"metal (lines, guy)",0.8122029959999999
"stated (finish, deny)",0.811942249
"wounds (cameras, bus)",0.811856483
"muslim (muslims, extremely)",0.811759276
"terms (finding, may)",0.811647813
"wiped (barely, unexpected)",0.811564684
"stopped (key, provides)",0.811310951
"sexually (diagnose, husbands)",0.811208503
"speeding (penalty, throws)",0.81105784
"registration (receiving, relay)",0.810353922
"transferring (childrens, contrib)",0.8098128440000001
"philosophers (belgium, swedish)",0.8097957809999999
"pin (175, engineering)",0.8097176559999999
"ranks (social, accommodate)",0.809536943
"washer (electrical, node)",0.809298964
"vendor (visual, assert)",0.8088078890000001
"remove (short, optional)",0.8087342040000001
"svga (chair, et4000)",0.8086831999999999
"repair (gathered, suffered)",0.808531868
"brightness (compwindowsx, defects)",0.808485317
"wounded (sane, healed)",0.8084658090000001
"seize (seizure, mandate)",0.8082835279999999
"wire (marked, forms)",0.807884858
"violations (fees, stayed)",0.807781317
"viewing (saves, margin)",0.807768756
"ready (understanding, hand)",0.807252493
"murdered (invite, store)",0.80681915
"recommend (manual, 0)",0.806694777
"nc (dividing, wire)",0.8062898470000001
"wordperfect (presentations, cite)",0.805881893
"lutheran (josephus, xyz)",0.805811174
"experimentation (shifting, graduate)",0.8057062079999999
"welcomed (convictions, highway)",0.8054421359999999
"myers (det, chi)",0.8053876170000001
"segments (fame, lightly)",0.8042100740000001
"robert (returned, bill)",0.803849209
"focused (maintained, conspiracy)",0.803813047
"variable (everywhere, calculations)",0.80358092
"hernandez (pursued, pg)",0.8034536240000001
"weaknesses (realm, ran)",0.803294594
"stereo (unexpected, telnet)",0.803271829
"reliable (compelling, intellectual)",0.8030248640000001
"somewhere (says, medium)",0.802719142
"spark (definately, carbs)",0.80262793
"lever (assembled, zones)",0.8025295570000001
"fortune (ensure, historian)",0.802517478
"minute (time, last)",0.8023276690000001
"statistics (1500, showed)",0.8022140759999999
"undefined (ld, xy)",0.802010435
"provides (interest, general)",0.8017987129999999
"strongest (riding, mg)",0.801502446
"mission (indeed, explicit)",0.80147952
"steam (canucks, tyre)",0.801130668
"lbs (typed, away)",0.800574661
"passages (expecting, occasionally)",0.80030224
"space (hard, first)",0.800281173
"scratches (thumbs, unarmed)",0.800244886
"wwii (youd, shopper)",0.800015734
"barrier (mill, bond)",0.79995425
"solution (configuration, learn)",0.799915358
"mean (around, agree)",0.7997175470000001
"workers (planning, fashion)",0.799575528
"threaten (departments, clues)",0.7993250390000001
"remaining (tiny, cleaned)",0.799309467
"marys (shafer, creationist)",0.79928955
"prince (fucking, rewrite)",0.7990911
"slide (midwest, cured)",0.799053157
"uprising (pogroms, warsaw)",0.7990440259999999
"particularly (network, visit)",0.798965418
"travel (counted, carry)",0.79884494
"rating (visual, commit)",0.7986652679999999
"rationale (sides, enable)",0.798640865
"touched (shared, touch)",0.798473834
"strings (era, interpreted)",0.798342074
"steer (1950s, buggy)",0.79782557
"let (know, want)",0.797365625
"prosecution (716, scorer)",0.7973644040000001
"minister (dollar, myth)",0.796406652
"spiritual (attribute, garbage)",0.796377322
"numbered (renders, reset)",0.796153965
"nissan (losers, kgb)",0.796138942
"translated (kings, bind)",0.795833968
"talking (want, something)",0.7955537079999999
"venture (acknowledge, guidance)",0.795538634
"highway (third, levels)",0.795509666
"valves (dad, autos)",0.7953969940000001
"historic (parliamentary, assisted)",0.795333865
"viable (isolate, militia)",0.7951269329999999
"parable (beginning, scene)",0.794959175
"pitcher (gospels, batters)",0.7949197840000001
"plane (weapons, graphic)",0.79468366
"maintained (strategic, largest)",0.79463727
"wade (uuencoded, become)",0.794522768
"upgraded (26, modular)",0.794494758
"table (allow, might)",0.794460455
"psalm (respectable, teaches)",0.794380014
"yea (senseless, grace)",0.7940787640000001
"supporter (corporations, shape)",0.7932669259999999
"sci (geographic, executable)",0.793016519
"xor (ambiguous, reset)",0.7928464470000001
"scope (revealed, raised)",0.7926582990000001
"obscure (supplied, rumor)",0.792324105
"spying (examiner, publishers)",0.7922607290000001
"mess (drove, weeks)",0.7920911959999999
"released (mostly, members)",0.7919820890000001
"technician (scrutiny, profession)",0.790800878
"sick (potentially, northern)",0.790588838
"warsaw (ghetto, uprising)",0.790229768
"sounds (whats, actually)",0.7900889240000001
"nights (ridiculous, gaps)",0.788996527
"sing (singer, satisfy)",0.788767193
"language (word, experiments)",0.7881278859999999
"fees (violations, mlb)",0.788118297
"resources (active, done)",0.787878305
"major (particular, almost)",0.7878611590000001
"status (idea, days)",0.787804363
"muscles (competitors, coordinates)",0.787760025
"transform (searched, operates)",0.787735654
"password (jon, configured)",0.787204152
"telecom (64bit, accounting)",0.7869526640000001
"period (also, way)",0.786610303
"jefferson (slaves, schools)",0.7865011940000001
"rename (navigation, 24th)",0.7863443090000001
"gained (scared, randy)",0.7859254090000001
"shake (coleman, toll)",0.7858355159999999
"umpires (shafer, umpire)",0.785830892
"tight (encouraged, ideally)",0.78519612
"ii (flow, difficult)",0.784566888
"respectable (psalm, democracy)",0.7843359209999999
"ut (andreas, illinois)",0.7841196909999999
"rebuild (preview, archie)",0.7839178590000001
"terrorists (learning, beings)",0.783332833
"wondering (seperate, roman)",0.7829882229999999
"whatever (hope, rules)",0.782949883
"uv (truely, veteran)",0.782826335
"ira (automation, duty)",0.782793512
"term (authority, proportion)",0.782630284
"standalone (differ, ceremonial)",0.782593572
"writings (literally, schools)",0.7825440090000001
"chances (even, great)",0.7825265709999999
"sub (producing, namely)",0.782313815
"shooting (across, strong)",0.782302637
"refuted (oriental, paul)",0.782161951
"caucasian (1918, caucasus)",0.782134332
"scenario (filter, greed)",0.782034867
"rider (programs, rev)",0.7819015009999999
"tranny (officer, districts)",0.7818981290000001
"upgrading (communicate, disabled)",0.781621813
"init (spain, transmitter)",0.781282914
"isolated (held, short)",0.781204872
"worked (even, year)",0.781144677
"weekend (presently, weekly)",0.780784059
"nose (arm, phenomenon)",0.7807203640000001
"vagina (bacterial, vaginal)",0.7807154609999999
"tract (desire, violence)",0.7806924340000001
"hotel (regions, distributed)",0.780552743
"sparc (pitching, worldwide)",0.78054972
"stein (weiss, penguins)",0.7805046590000001
"verse (fellow, incredibly)",0.780322175
"territorial (altitude, cd)",0.7802654720000001
"ronald (studied, meyer)",0.7801441090000001
"permanent (easiest, trace)",0.7799444459999999
"replyto (highquality, unity)",0.779942447
"xray (mfm, gene)",0.779925056
"notorious (diversity, primitive)",0.7799096059999999
"skill (poorly, efficiently)",0.779777525
"misunderstand (relate, establishing)",0.779245176
"wore (ussr, courage)",0.7791453709999999
"roenick (belfour, shanahan)",0.77816668
"tvtwm (override, polygons)",0.778137733
"send (trying, saved)",0.77746736
"santa (sc, clinton)",0.7773279740000001
"yearly (insured, states)",0.777249022
"letting (resources, arbitrary)",0.777248363
"hunter (ordinary, preferences)",0.7771236979999999
"shotguns (martinez, committees)",0.777071705
"undoubtedly (vw, 148)",0.776950514
"tommy (crew, mcwilliams)",0.7767800340000001
"resistors (5v, disclosure)",0.7765922140000001
"nuclear (stake, licensing)",0.776377067
"rbis (totals, pim)",0.7759857240000001
"indianapolis (hartill, memoirs)",0.7756571320000001
"men (except, maintain)",0.7749374809999999
"jumper (tension, orchid)",0.7745257
"setup (drive, colored)",0.774467872
"factual (beforehand, battle)",0.774360607
"olympic (developers, gold)",0.774282182
"route (monitoring, leather)",0.774233883
"penalty (speeding, adding)",0.774190103
"kills (biggest, convenience)",0.774182632
"towns (nowadays, spaces)",0.774136677
"paradise (contributors, lead)",0.774042495
"stacker (oem, canon)",0.77401666
"edit (pa, connections)",0.773793665
"modifications (pain, teeth)",0.7735885690000001
"severe (output, stopped)",0.773488563
"proclaimed (intellectual, hubble)",0.773165123
"preclude (removed, suggest)",0.772997535
"paul (optimized, refuted)",0.7728262640000001
"difficult (two, daily)",0.77274411
"stove (heating, kitchen)",0.772579531
"janet (issued, forum)",0.772523547
"speedstar (24x, adamdasharvardedu)",0.77249415
"opposing (worlds, touched)",0.772236523
"fans (abstract, engineering)",0.771883469
"spin (easiest, announce)",0.771771407
"safely (crap, defining)",0.771494837
"survival (stephen, alternative)",0.771478248
"martinez (59, shotguns)",0.771451132
"lc (myth, prophecy)",0.771171707
"granted (real, rights)",0.770925635
"throne (holds, hell)",0.7708630679999999
"throw (course, marriage)",0.770706738
"noise (hear, ol)",0.770681223
"scared (deserved, gained)",0.7702530679999999
"investigate (differ, beg)",0.770171885
"ron (opening, cure)",0.7699511490000001
"stretch (wales, bent)",0.76976986
"relation (125, plugged)",0.769525153
"sciences (child, nasas)",0.769371788
"titan (atlas, acid)",0.769293241
"powerful (consistently, fails)",0.7691627109999999
"flesh (joke, potentially)",0.768728437
"persistent (teaches, ed)",0.768601847
"luxury (becuase, fanatic)",0.7684579429999999
"netland (generator, av)",0.768350016
"desire (sex, teach)",0.7682431059999999
"talk (give, gave)",0.768140048
"rejected (rgb, allow)",0.76793433
"promotion (processed, legally)",0.7675629890000001
"right (like, something)",0.7675060359999999
"isaac (middle, events)",0.767294447
"possibilities (ample, 65)",0.766799583
"troops (experiment, americans)",0.7667792520000001
"sat (mt, endorsement)",0.766734499
"interrupts (humanity, midi)",0.766568492
"sony (postings, sign)",0.766530147
"inline (71, 21a)",0.766468585
"montreal (academic, institutions)",0.766390351
"responsible (beginning, add)",0.766126845
"wager (icon, charity)",0.766052099
"spokesman (israels, phi)",0.765997626
"staff (appearance, challenge)",0.76571845
"row (creates, whether)",0.765693352
"defeat (deeds, praise)",0.765675276
"throughout (style, london)",0.7656671190000001
"strongly (plain, caused)",0.765654701
"pros (hampshire, agents)",0.765650081
"yelling (submission, mysterious)",0.765565941
"vulnerable (shared, release)",0.765486165
"safe (bmw, panel)",0.7653836940000001
"untrue (existance, magic)",0.765309633
"origins (gathering, microsystems)",0.7653080590000001
"collection (principle, optical)",0.7652201999999999
"yep (10k, accuse)",0.765212228
"honda (bikes, encrypting)",0.7649964770000001
"tv (investigation, various)",0.7641642590000001
"sgis (decs, builder)",0.7641021720000001
"stock (technologies, features)",0.76401205
"phrase (vote, wilson)",0.763485833
"suspension (respectively, behavior)",0.7634136770000001
"hulk (spiderman, xforce)",0.7632012659999999
"vary (cross, year)",0.763097404
"invaded (egypt, knocking)",0.76308222
"tried (know, store)",0.7630242629999999
"remain (within, problem)",0.762976247
"uk (consists, ide)",0.762923172
"responds (widespread, dimensions)",0.762787975
"utilizing (oreilly, notorious)",0.7626391090000001
"iowa (xdm, anatolia)",0.762567855
"pressure (legislation, origins)",0.762467613
"reads (manipulation, section)",0.762371024
"widget (individuals, 390)",0.762303133
"pentium (powerpc, specialty)",0.7622907259999999
"completely (starting, start)",0.762266045
"trajectory (176, modulation)",0.762248664
"verified (brad, stewart)",0.762212755
"sgi (floating, rotate)",0.762158818
"tank (help, landing)",0.761967882
"verdict (ali, oath)",0.761849219
"submission (views, yelling)",0.761845005
"stealing (equation, throws)",0.7617961999999999
"plug (prompt, flames)",0.761628383
"rgb (rejected, bank)",0.761622974
"waited (recovered, samuel)",0.761580092
"liar (justifies, 33mhz)",0.7615253940000001
"missing (attempted, rule)",0.761509683
"involvement (recommended, editorial)",0.7613858040000001
"updates (password, items)",0.761212393
"kid (updated, sheer)",0.761062116
"verify (sends, measurement)",0.7610208759999999
"world (longer, rate)",0.760969395
"dad (hype, valves)",0.760775392
"history (one, win)",0.7605202809999999
"national (exist, many)",0.7603625820000001
"stealth (ancestors, 1960s)",0.7602113340000001
"save (need, ignore)",0.760205127
"field (demonstration, fields)",0.76015573
"yellow (matter, volume)",0.760144044
"turning (arrow, shocks)",0.760009523
"sickness (flown, favour)",0.7599516159999999
"metric (magic, carbs)",0.759927936
"swing (bag, jon)",0.7598739409999999
"slack (shorter, saddam)",0.7597147679999999
"vi (vii, hopkins)",0.759691564
"portland (waco, oregon)",0.759642774
"question (far, point)",0.759461222
"horse (greek, participation)",0.759448401
"birth (wonders, clipper)",0.7593976159999999
"winfield (nolan, irs)",0.759390894
"scriptural (syria, lds)",0.7591023090000001
"lied (dubious, brute)",0.7590838609999999
"wont (dont, want)",0.759070885
"prayed (bow, noncommercial)",0.758969309
"varies (points, monthly)",0.758741876
"legally (caught, damage)",0.758514789
"corrected (arguing, liberty)",0.758482138
"tel (vendor, combined)",0.758424405
"studio (sounding, existing)",0.758380695
"midnight (800x600, granted)",0.758303478
"perry (pmetzgershearsoncom, metzger)",0.758172002
"square (code, usa)",0.75812076
"obsolete (packages, ages)",0.758038122
"xview (remeber, commit)",0.7579223159999999
"fair (saying, hardware)",0.757901782
"laptop (inquiries, api)",0.757639152
"undocumented (faqs, queries)",0.7575203770000001
"os2 (smaller, os)",0.7575054
"mounted (order, terrorism)",0.757490571
"roof (surrounding, touch)",0.7570608409999999
"empire (iii, kars)",0.757013395
"sisters (bibliography, popularity)",0.7569484879999999
"remarkably (74, 134)",0.756894115
"steady (diplomatic, orientation)",0.7568100990000001
"molecules (protein, molecular)",0.75679769
"megs (grateful, utilities)",0.7566895290000001
"reconsider (waco, leaks)",0.756441003
"therapies (quack, systemic)",0.7562184390000001
"slowed (advocacy, resurrected)",0.756035315
"que (1939, 493)",0.7558513379999999
"ra (jpl, greg)",0.755755946
"spinning (detail, automated)",0.755599228
"release (settings, months)",0.7555152740000001
"seattle (honest, projects)",0.755438535
"power (idea, powers)",0.7553499309999999
"reference (error, book)",0.754919572
"meaning (words, include)",0.75485
"interference (cd, 1992)",0.754713345
"gamma (harddisk, que)",0.754640632
"third (long, interest)",0.754567471
"192 (283, 126)",0.754553515
"way (like, go)",0.754484515
"expertise (preparing, hearings)",0.754483302
"detroit (urban, race)",0.754424916
"much (better, would)",0.7543275070000001
"budget (selective, crack)",0.754311042
"life (mind, meant)",0.75416984
"research (ibm, area)",0.753914187
"payment (las, archives)",0.753716156
"younger (shape, league)",0.753557067
"fame (segments, peculiar)",0.753542316
"memorial (january, reveals)",0.7535319779999999
"islamic (trigger, condone)",0.75347962
"rebuilt (rs6000, em)",0.753240708
"recording (jacket, joke)",0.7531962190000001
"trademark (74, bundled)",0.753195251
"spoke (dialog, comes)",0.7530564740000001
"twins (violation, mariners)",0.75300793
"instituted (likewise, censorship)",0.7529980540000001
"souls (days, operating)",0.752916211
"primarily (generates, newer)",0.7528944059999999
"spy (posed, ranger)",0.752496541
"electric (perfectly, kit)",0.752490835
"wrapped (dead, sells)",0.7519111629999999
"refrain (revolt, licensing)",0.751827872
"swiss (switzerland, czech)",0.7517879670000001
"xfactor (surfer, mutants)",0.751712706
"timothy (formatted, archie)",0.751690286
"wilson (vision, 28)",0.751633146
"greater (sampling, totally)",0.7514880420000001
"mailbox (sun, broad)",0.7512659709999999
"cultural (layout, angry)",0.751189581
"offend (telnet, compuserve)",0.7510526470000001
"uniforms (boxer, competitive)",0.7509951029999999
"speeds (highspeed, dropping)",0.750923872
"chelios (jagr, lafontaine)",0.750814068
"privately (moves, maintaining)",0.750706966
"grayscale (24bit, xy)",0.7506693440000001
"intensity (punch, prohibited)",0.750578691
"skin (sent, without)",0.750247964
"vga (ethics, progress)",0.750201401
"grenade (envelope, miserable)",0.7501631259999999
"transmitter (init, sender)",0.749993365
"les (meyer, vga)",0.749657657
"sabbath (ceremonial, hawks)",0.7493753959999999
"specified (marketing, eliminated)",0.7492900109999999
"libraries (complained, tears)",0.748848869
"ulf (defensemen, finnish)",0.7488409309999999
"unclear (decisions, catalog)",0.7488380859999999
"situations (fascinating, reason)",0.748674026
"vitamin (lung, washed)",0.7486315459999999
"statistic (acid, atf)",0.7484074759999999
"truly (longer, except)",0.748398263
"serbia (scaling, geo)",0.748373979
"unbiased (tseng, lunch)",0.74812833
"win (station, history)",0.747999836
"lot (better, much)",0.747875625
"scriptures (pacific, meetings)",0.747784456
"hell (big, little)",0.7476928209999999
"mutants (xfactor, xforce)",0.747686388
"executables (pov, sco)",0.747563898
"purchased (manufacturers, immoral)",0.747352294
"quantity (286, menu)",0.747079452
"loser (justifies, trashed)",0.747058187
"preliminary (affecting, versus)",0.747043448
"stripping (consist, wage)",0.74700405
"series (700, mere)",0.746940675
"prints (replaces, decide)",0.7469180670000001
"retain (circumstances, beginning)",0.746866467
"unacceptable (causing, vital)",0.746596846
"improved (recommended, devices)",0.746594104
"tin (precise, yearly)",0.746487802
"expects (trial, lawyers)",0.746465761
"scientific (habits, supply)",0.746429217
"paradox (403, lotus)",0.7463844829999999
"russian (differential, trigger)",0.7462140079999999
"high (school, work)",0.746180565
"worth (want, take)",0.7461436440000001
"unconstitutional (disconnected, cray)",0.745942678
"obp (rbis, shading)",0.745872412
"wasting (chain, nowadays)",0.745754343
"tables (looking, united)",0.745741647
"piece (control, associated)",0.745686712
"gr (soul, comic)",0.7456701
"referenced (emotion, parable)",0.745460818
"lend (resist, convenience)",0.745409671
"rates (clayton, efficient)",0.745381995
"posts (usually, factors)",0.745353846
"warned (murderers, assured)",0.745260602
"yards (pile, mat)",0.745129225
"stack (trends, united)",0.7450530009999999
"meal (bowl, lunatic)",0.744934717
"selfish (ruined, ditto)",0.7447399659999999
"judaism (commandments, ultimate)",0.7447020459999999
"singer (sing, obtaining)",0.744638138
"probably (much, would)",0.744621552
"applied (case, noted)",0.744423402
"xsun (ipc, mips)",0.744407823
"suggestions (mind, would)",0.744143317
"baptized (baptism, archived)",0.744012942
"territories (depends, strawman)",0.743907016
"mainly (rise, seems)",0.743772103
"seizure (seize, seizures)",0.743738659
"rail (nights, violating)",0.743569473
"cam (ipc, migraine)",0.743524353
"substantial (inevitable, perspective)",0.74347113
"todays (technical, role)",0.743196159
"unlikely (spectacular, regarded)",0.7431805920000001
"policies (side, modern)",0.7430820659999999
"mutually (kits, programmable)",0.743065912
"rep (taxes, sector)",0.743018657
"zionists (communists, cipher)",0.7429880409999999
"tracing (gibson, prominent)",0.74257474
"tear (surrounded, deletion)",0.742545916
"withdrawn (rw, horrors)",0.74246835
"elses (injured, 3000)",0.7420976159999999
"residents (academic, disconnected)",0.74203619
"next (year, still)",0.741963939
"wild (watched, wear)",0.741922192
"write (took, like)",0.7415975229999999
"sanderson (poulin, whalers)",0.7413461790000001
"jimmy (howe, filtering)",0.741342504
"local (even, march)",0.741333127
"thousand (maybe, trip)",0.741294351
"share (miles, posed)",0.741079313
"randomly (mapped, active)",0.740966483
"player (tape, argument)",0.740919467
"funding (membership, conclusions)",0.7408401290000001
"nice (real, want)",0.740812354
"int (deaths, adapted)",0.7404326509999999
"packing (ancestors, 1)",0.7404086259999999
