,ndcg
tendency,0.855298535
wrist,0.854535861
xfree86,0.854512072
starters,0.853848035
winter,0.853766974
simplistic,0.853674069
palestinians,0.853409628
sl,0.85284494
xterm,0.852625348
secular,0.851853643
mercedes,0.851506305
replaces,0.850812303
po,0.850151255
seems,0.849324375
modified,0.848887421
workable,0.848617737
philly,0.848388282
taking,0.848378916
oxygen,0.848008426
wrong,0.84799858
troy,0.847393746
camps,0.847222393
proof,0.847129435
intervene,0.846719208
wife,0.846605854
representatives,0.84628993
types,0.845511664
tactic,0.844645903
official,0.84444516
utilize,0.843831714
raise,0.843816609
meets,0.843778921
stance,0.84377208
toner,0.843460094
traditionally,0.843349484
imo,0.842686079
strain,0.842597514
ties,0.842478724
objectivity,0.842458207
mets,0.842179954
risky,0.842057685
hill,0.841979895
youre,0.841698142
oppressed,0.841229579
knives,0.84099272
midi,0.840973496
inspection,0.840020737
hour,0.839906036
lightly,0.839637601
ppm,0.839150031
geometry,0.838557077
warrant,0.838397101
withdraw,0.83826693
think,0.837822141
restriction,0.837734807
win31,0.837520619
whether,0.837396717
planning,0.837370925
robin,0.836496079
ticket,0.835695951
strength,0.835611121
regard,0.834738712
reflections,0.834733384
uart,0.834402518
stripped,0.834015207
stalin,0.833545051
traditions,0.832891724
intro,0.8321682
soviet,0.829556126
tragic,0.829509287
pad,0.829397664
studies,0.82917827
probes,0.82909204
garrett,0.828888288
violent,0.828815136
remembered,0.828614066
outstanding,0.82857937
overall,0.82857937
convictions,0.827902839
would,0.827604818
steel,0.827374009
knocking,0.827103172
reactor,0.826840627
packaging,0.826343407
mixture,0.825973414
transformer,0.825439477
ways,0.825234324
researcher,0.824991071
lousy,0.824896667
soon,0.824513106
hate,0.824333783
wrote,0.823929771
outputs,0.823859045
ten,0.82305618
tune,0.822898305
insisting,0.822682186
ported,0.82262768
worst,0.822582173
tended,0.822546483
relates,0.822206731
exact,0.821595484
stay,0.819913105
risen,0.819880264
selling,0.819818132
strive,0.819811629
wolves,0.819119208
wash,0.818734758
vague,0.818709205
signal,0.818572238
ya,0.818481826
integral,0.818079372
triangle,0.818047405
wo,0.817956973
notion,0.817862165
video,0.817761375
uucp,0.817698196
risks,0.817510577
tor,0.817081806
post,0.817023737
medicine,0.816949782
founded,0.81654516
whatsoever,0.816351307
village,0.815435224
paperback,0.815017101
cocaine,0.814892694
morally,0.814467445
simplicity,0.814001718
rolling,0.813337005
occurring,0.812865379
unless,0.812440589
separated,0.812205951
metal,0.812202996
stated,0.811942249
wounds,0.811856483
muslim,0.811759276
terms,0.811647813
wiped,0.811564684
stopped,0.811310951
sexually,0.811208503
speeding,0.81105784
registration,0.810353922
transferring,0.809812844
philosophers,0.809795781
pin,0.809717656
ranks,0.809536943
washer,0.809298964
vendor,0.808807889
remove,0.808734204
svga,0.8086832
repair,0.808531868
brightness,0.808485317
wounded,0.808465809
seize,0.808283528
wire,0.807884858
violations,0.807781317
viewing,0.807768756
ready,0.807252493
murdered,0.80681915
recommend,0.806694777
nc,0.806289847
wordperfect,0.805881893
lutheran,0.805811174
experimentation,0.805706208
welcomed,0.805442136
myers,0.805387617
segments,0.804210074
robert,0.803849209
focused,0.803813047
variable,0.80358092
hernandez,0.803453624
weaknesses,0.803294594
stereo,0.803271829
reliable,0.803024864
somewhere,0.802719142
spark,0.80262793
lever,0.802529557
fortune,0.802517478
minute,0.802327669
statistics,0.802214076
undefined,0.802010435
provides,0.801798713
strongest,0.801502446
mission,0.80147952
steam,0.801130668
lbs,0.800574661
passages,0.80030224
space,0.800281173
scratches,0.800244886
wwii,0.800015734
barrier,0.79995425
solution,0.799915358
mean,0.799717547
workers,0.799575528
threaten,0.799325039
remaining,0.799309467
marys,0.79928955
prince,0.7990911
slide,0.799053157
uprising,0.799044026
particularly,0.798965418
travel,0.79884494
rating,0.798665268
rationale,0.798640865
touched,0.798473834
strings,0.798342074
steer,0.79782557
let,0.797365625
prosecution,0.797364404
minister,0.796406652
spiritual,0.796377322
numbered,0.796153965
nissan,0.796138942
translated,0.795833968
talking,0.795553708
venture,0.795538634
highway,0.795509666
valves,0.795396994
historic,0.795333865
viable,0.795126933
parable,0.794959175
pitcher,0.794919784
plane,0.79468366
maintained,0.79463727
wade,0.794522768
upgraded,0.794494758
table,0.794460455
psalm,0.794380014
yea,0.794078764
supporter,0.793266926
sci,0.793016519
xor,0.792846447
scope,0.792658299
obscure,0.792324105
spying,0.792260729
mess,0.792091196
released,0.791982089
technician,0.790800878
sick,0.790588838
warsaw,0.790229768
sounds,0.790088924
nights,0.788996527
sing,0.788767193
language,0.788127886
fees,0.788118297
resources,0.787878305
major,0.787861159
status,0.787804363
muscles,0.787760025
transform,0.787735654
password,0.787204152
telecom,0.786952664
period,0.786610303
jefferson,0.786501194
rename,0.786344309
gained,0.785925409
shake,0.785835516
umpires,0.785830892
tight,0.78519612
ii,0.784566888
respectable,0.784335921
ut,0.784119691
rebuild,0.783917859
terrorists,0.783332833
wondering,0.782988223
whatever,0.782949883
uv,0.782826335
ira,0.782793512
term,0.782630284
standalone,0.782593572
writings,0.782544009
chances,0.782526571
sub,0.782313815
shooting,0.782302637
refuted,0.782161951
caucasian,0.782134332
scenario,0.782034867
rider,0.781901501
tranny,0.781898129
upgrading,0.781621813
init,0.781282914
isolated,0.781204872
worked,0.781144677
weekend,0.780784059
nose,0.780720364
vagina,0.780715461
tract,0.780692434
hotel,0.780552743
sparc,0.78054972
stein,0.780504659
verse,0.780322175
territorial,0.780265472
ronald,0.780144109
permanent,0.779944446
replyto,0.779942447
xray,0.779925056
notorious,0.779909606
skill,0.779777525
misunderstand,0.779245176
wore,0.779145371
roenick,0.77816668
tvtwm,0.778137733
send,0.77746736
santa,0.777327974
yearly,0.777249022
letting,0.777248363
hunter,0.777123698
shotguns,0.777071705
undoubtedly,0.776950514
tommy,0.776780034
resistors,0.776592214
nuclear,0.776377067
rbis,0.775985724
indianapolis,0.775657132
men,0.774937481
jumper,0.7745257
setup,0.774467872
factual,0.774360607
olympic,0.774282182
route,0.774233883
penalty,0.774190103
kills,0.774182632
towns,0.774136677
paradise,0.774042495
stacker,0.77401666
edit,0.773793665
modifications,0.773588569
severe,0.773488563
proclaimed,0.773165123
preclude,0.772997535
paul,0.772826264
difficult,0.77274411
stove,0.772579531
janet,0.772523547
speedstar,0.77249415
opposing,0.772236523
fans,0.771883469
spin,0.771771407
safely,0.771494837
survival,0.771478248
martinez,0.771451132
lc,0.771171707
granted,0.770925635
throne,0.770863068
throw,0.770706738
noise,0.770681223
scared,0.770253068
investigate,0.770171885
ron,0.769951149
stretch,0.76976986
relation,0.769525153
sciences,0.769371788
titan,0.769293241
powerful,0.769162711
flesh,0.768728437
persistent,0.768601847
luxury,0.768457943
netland,0.768350016
desire,0.768243106
talk,0.768140048
rejected,0.76793433
promotion,0.767562989
right,0.767506036
isaac,0.767294447
possibilities,0.766799583
troops,0.766779252
sat,0.766734499
interrupts,0.766568492
sony,0.766530147
inline,0.766468585
montreal,0.766390351
responsible,0.766126845
wager,0.766052099
spokesman,0.765997626
staff,0.76571845
row,0.765693352
defeat,0.765675276
throughout,0.765667119
strongly,0.765654701
pros,0.765650081
yelling,0.765565941
vulnerable,0.765486165
safe,0.765383694
untrue,0.765309633
origins,0.765308059
collection,0.7652202
yep,0.765212228
honda,0.764996477
tv,0.764164259
sgis,0.764102172
stock,0.76401205
phrase,0.763485833
suspension,0.763413677
hulk,0.763201266
vary,0.763097404
invaded,0.76308222
tried,0.763024263
remain,0.762976247
uk,0.762923172
responds,0.762787975
utilizing,0.762639109
iowa,0.762567855
pressure,0.762467613
reads,0.762371024
widget,0.762303133
pentium,0.762290726
completely,0.762266045
trajectory,0.762248664
verified,0.762212755
sgi,0.762158818
tank,0.761967882
verdict,0.761849219
submission,0.761845005
stealing,0.7617962
plug,0.761628383
rgb,0.761622974
waited,0.761580092
liar,0.761525394
missing,0.761509683
involvement,0.761385804
updates,0.761212393
kid,0.761062116
verify,0.761020876
world,0.760969395
dad,0.760775392
history,0.760520281
national,0.760362582
stealth,0.760211334
save,0.760205127
field,0.76015573
yellow,0.760144044
turning,0.760009523
sickness,0.759951616
metric,0.759927936
swing,0.759873941
slack,0.759714768
vi,0.759691564
portland,0.759642774
question,0.759461222
horse,0.759448401
birth,0.759397616
winfield,0.759390894
scriptural,0.759102309
lied,0.759083861
wont,0.759070885
prayed,0.758969309
varies,0.758741876
legally,0.758514789
corrected,0.758482138
tel,0.758424405
studio,0.758380695
midnight,0.758303478
perry,0.758172002
square,0.75812076
obsolete,0.758038122
xview,0.757922316
fair,0.757901782
laptop,0.757639152
undocumented,0.757520377
os2,0.7575054
mounted,0.757490571
roof,0.757060841
empire,0.757013395
sisters,0.756948488
remarkably,0.756894115
steady,0.756810099
molecules,0.75679769
megs,0.756689529
reconsider,0.756441003
therapies,0.756218439
slowed,0.756035315
que,0.755851338
ra,0.755755946
spinning,0.755599228
release,0.755515274
seattle,0.755438535
power,0.755349931
reference,0.754919572
meaning,0.75485
interference,0.754713345
gamma,0.754640632
third,0.754567471
192,0.754553515
way,0.754484515
expertise,0.754483302
detroit,0.754424916
much,0.754327507
budget,0.754311042
life,0.75416984
research,0.753914187
payment,0.753716156
younger,0.753557067
fame,0.753542316
memorial,0.753531978
islamic,0.75347962
rebuilt,0.753240708
recording,0.753196219
trademark,0.753195251
spoke,0.753056474
twins,0.75300793
instituted,0.752998054
souls,0.752916211
primarily,0.752894406
spy,0.752496541
electric,0.752490835
wrapped,0.751911163
refrain,0.751827872
swiss,0.751787967
xfactor,0.751712706
timothy,0.751690286
wilson,0.751633146
greater,0.751488042
mailbox,0.751265971
cultural,0.751189581
offend,0.751052647
uniforms,0.750995103
speeds,0.750923872
chelios,0.750814068
privately,0.750706966
grayscale,0.750669344
intensity,0.750578691
skin,0.750247964
vga,0.750201401
grenade,0.750163126
transmitter,0.749993365
les,0.749657657
sabbath,0.749375396
specified,0.749290011
libraries,0.748848869
ulf,0.748840931
unclear,0.748838086
situations,0.748674026
vitamin,0.748631546
statistic,0.748407476
truly,0.748398263
serbia,0.748373979
unbiased,0.74812833
win,0.747999836
lot,0.747875625
scriptures,0.747784456
hell,0.747692821
mutants,0.747686388
executables,0.747563898
purchased,0.747352294
quantity,0.747079452
loser,0.747058187
preliminary,0.747043448
stripping,0.74700405
series,0.746940675
prints,0.746918067
retain,0.746866467
unacceptable,0.746596846
improved,0.746594104
tin,0.746487802
expects,0.746465761
scientific,0.746429217
paradox,0.746384483
russian,0.746214008
high,0.746180565
worth,0.746143644
unconstitutional,0.745942678
obp,0.745872412
wasting,0.745754343
tables,0.745741647
piece,0.745686712
gr,0.7456701
referenced,0.745460818
lend,0.745409671
rates,0.745381995
posts,0.745353846
warned,0.745260602
yards,0.745129225
stack,0.745053001
meal,0.744934717
selfish,0.744739966
judaism,0.744702046
singer,0.744638138
probably,0.744621552
applied,0.744423402
xsun,0.744407823
suggestions,0.744143317
baptized,0.744012942
territories,0.743907016
mainly,0.743772103
seizure,0.743738659
rail,0.743569473
cam,0.743524353
substantial,0.74347113
todays,0.743196159
unlikely,0.743180592
policies,0.743082066
mutually,0.743065912
rep,0.743018657
zionists,0.742988041
tracing,0.74257474
tear,0.742545916
withdrawn,0.74246835
elses,0.742097616
residents,0.74203619
next,0.741963939
wild,0.741922192
write,0.741597523
sanderson,0.741346179
jimmy,0.741342504
local,0.741333127
thousand,0.741294351
share,0.741079313
randomly,0.740966483
player,0.740919467
funding,0.740840129
nice,0.740812354
int,0.740432651
packing,0.740408626
skipjack,0.740375978
motivations,0.740286968
statutes,0.740194588
transmitting,0.739816728
portable,0.739807365
tapes,0.739770513
hired,0.739474567
20th,0.73930505
recieved,0.73910356
scholars,0.739022149
willie,0.739017969
wiretaps,0.739010318
toolkit,0.738983342
sticking,0.738851785
typically,0.738820125
promises,0.738793765
heavily,0.738663984
export,0.738609252
tony,0.738470833
regime,0.738336916
supplier,0.738186904
interpreted,0.738115709
worried,0.738076411
wonder,0.737869852
ranked,0.737666309
rushed,0.737574642
cell,0.737558759
slmr,0.737353145
fairness,0.737312388
protective,0.737229491
twelve,0.7370505
hut,0.73695183
jets,0.736830416
tempted,0.736788914
theyll,0.736734007
wives,0.73671198
six,0.736551589
touch,0.736247426
unhappy,0.736187296
image,0.73616562
warning,0.736003074
graphical,0.735960501
plugs,0.735714414
restaurants,0.735650364
nah,0.735632372
navy,0.735564172
boulder,0.735020508
speaker,0.734987701
nonetheless,0.734820371
liberals,0.734759414
rescue,0.734705225
selected,0.734616325
rifles,0.734489307
maps,0.734485599
quantum,0.734032325
243,0.733914184
mr,0.733759433
son,0.733619129
sunday,0.733534846
showing,0.733402994
hat,0.733339511
studied,0.733269164
supported,0.733208455
massive,0.733177007
ugly,0.733169837
smoked,0.733147857
toronto,0.733135764
matthew,0.733043558
towards,0.73294099
secondary,0.732610122
temp,0.732534822
pot,0.732468015
liquid,0.732435988
pointers,0.732420106
moderate,0.732316433
usual,0.732286235
william,0.732264302
saudi,0.73224502
sliding,0.7321446
reviewed,0.731980744
forward,0.731775852
ironic,0.731710106
selection,0.731664528
motors,0.731439542
rank,0.731309825
readings,0.731127473
tired,0.730992509
mp,0.730972158
spending,0.730872541
view,0.730829056
programmable,0.730671712
item,0.730659807
reasonably,0.730626641
iranian,0.730547711
washington,0.730403205
locked,0.730340078
port,0.730284357
reasons,0.730278498
nazi,0.730257624
infinite,0.729982751
wheres,0.729727298
telescope,0.729697835
jacob,0.729641742
screen,0.729624006
pops,0.729599556
movie,0.729207263
libertarian,0.7291283
permits,0.728902994
releases,0.728767696
saddam,0.728743846
ouch,0.728722722
va,0.728609977
introducing,0.728537902
theories,0.728458728
wibbled,0.728392656
styles,0.728337842
wellknown,0.728193435
turbo,0.72770582
legal,0.727619801
technologies,0.727450541
plain,0.727326799
pixel,0.727244033
nntppostinghost,0.727233263
readme,0.727206219
outrage,0.727132633
tartar,0.726855697
thrust,0.726853201
sealed,0.726802437
probe,0.726682049
mistaken,0.726393467
thou,0.726248903
teacher,0.726200084
revolt,0.726077515
replied,0.726055168
spectacular,0.725837913
frame,0.725826257
wonderful,0.725698976
throat,0.725683542
1915,0.725504372
switches,0.725313487
slowing,0.725247699
jd,0.725239561
visited,0.725226337
incredible,0.725058564
rust,0.72497565
journalist,0.724894925
mediocre,0.724879788
lookup,0.724763321
peter,0.724742071
innovative,0.72454358
marshall,0.724496341
visible,0.724203483
pollution,0.724139287
phi,0.724110497
roberts,0.723770454
physical,0.723697714
robertson,0.723468871
thoughts,0.723224726
peaceful,0.723198977
parks,0.723153112
worthy,0.723141285
innate,0.723054039
unit,0.722992268
unreliable,0.722973222
signing,0.722780044
studying,0.722233588
omega,0.722157347
gender,0.722150978
pages,0.722048711
vincent,0.721865708
wherever,0.721746387
whats,0.72167386
medieval,0.721582457
symptoms,0.721543377
prove,0.721464343
translate,0.721331984
legitimate,0.721294901
extensions,0.721289799
raster,0.721280437
island,0.7212392
church,0.721091036
scored,0.720942553
sorts,0.720881026
prison,0.720797375
today,0.720588553
guess,0.720221387
evidently,0.720031446
serdar,0.720023729
pending,0.720006378
pathology,0.719957883
providence,0.71995437
expiration,0.719894471
lists,0.719850124
slaves,0.719742819
ye,0.719563942
participants,0.719490786
soldier,0.719200251
paperwork,0.719092681
want,0.718891237
wasnt,0.71886549
remainder,0.718748449
yup,0.71868805
primitive,0.718650456
summarizes,0.718430942
traced,0.718370504
qualifies,0.718248236
flaming,0.718239368
thought,0.718154698
vernon,0.717938331
variety,0.717847389
trace,0.717837512
recommendation,0.717767574
quebec,0.717682394
notions,0.717634034
neil,0.717597087
1960s,0.71752428
pen,0.717336442
problem,0.717017166
toll,0.716984545
reagan,0.716944157
interestingly,0.716892076
nobody,0.716794892
gilmour,0.71674818
lines,0.716731913
fantasy,0.716608345
implies,0.716577594
institution,0.716401216
throttle,0.716352702
southern,0.716352277
highest,0.716276034
growing,0.716217013
wait,0.716183891
race,0.716121279
mack,0.716112355
smart,0.716110476
trim,0.716082383
specialized,0.715983929
unusual,0.7158706
toplevel,0.71586625
seriously,0.715650788
trapped,0.715604534
norway,0.715498904
nutshell,0.715476381
intake,0.715401928
ver,0.715262203
preference,0.715237703
infer,0.715182226
wrt,0.715049279
student,0.715007068
salesman,0.714893643
surface,0.714845816
winning,0.714773561
thomas,0.714591405
wholesale,0.714431713
streak,0.714358916
radically,0.714349774
sizes,0.714297784
repeated,0.714268994
penalties,0.71425644
palette,0.714245525
finder,0.714062461
ntsc,0.713926475
transactions,0.713772499
return,0.713676873
supporting,0.713663615
responsibilities,0.713650358
purchases,0.713619005
refer,0.713577414
findings,0.712996463
super,0.712952767
offence,0.712951589
diagnosis,0.712834732
rightly,0.712657385
threads,0.712365743
prospects,0.712235952
nationwide,0.712158655
prophecy,0.711913972
parity,0.711806377
wd,0.711718517
manual,0.711663134
necessity,0.711623037
rsa,0.711584985
reporter,0.711497009
judges,0.71138112
fancy,0.71128954
militia,0.711227881
another,0.711185624
perpetrated,0.710997697
ruled,0.710802128
prey,0.71071672
sustained,0.710515404
shaw,0.710481756
medication,0.710456513
sessions,0.710366996
offices,0.710349196
specific,0.71030365
distribution,0.710118803
paraphrase,0.710097968
employee,0.710042903
traveling,0.709971966
davidians,0.709913303
finland,0.709872782
specialist,0.709803386
void,0.709618045
stating,0.709519118
ph,0.709421614
van,0.70932719
realizing,0.709253729
system,0.709218141
speakers,0.709176489
threatening,0.709158759
shuttle,0.709118618
play,0.708867887
punished,0.708797674
indicate,0.708736651
revised,0.708728433
ontario,0.708717984
mostly,0.708499198
touching,0.708388496
todd,0.708298731
hex,0.70829784
rounds,0.708128516
condemned,0.708124295
explanations,0.708005672
tom,0.707903791
maine,0.707891687
schedule,0.707874024
2nd,0.707761693
irony,0.70765838
inclination,0.707565755
purchase,0.707524096
justice,0.707501695
tactical,0.70743531
certainly,0.707385477
uncle,0.707313691
tens,0.707080226
von,0.707027577
ministers,0.706849985
scheme,0.706848754
maintaining,0.706847262
restricting,0.706839446
sky,0.706774823
severely,0.706759381
qualified,0.706609588
wing,0.70657245
underground,0.706476717
warns,0.70647326
rocket,0.706418762
slaughtered,0.706156705
habit,0.706036286
phrases,0.706025455
showed,0.705989458
pulse,0.705974098
wholly,0.705759508
simm,0.705517805
marc,0.705368538
parameter,0.705262855
importantly,0.705169306
twm,0.705110292
beg,0.704900257
hype,0.704769021
struggling,0.704753651
recourse,0.704745333
peculiar,0.704689923
stepping,0.70448015
prohibiting,0.704452186
mouth,0.704413658
victim,0.70440651
roads,0.70429722
irgun,0.704186133
sectors,0.704105888
suppress,0.704068419
noticed,0.703894583
vancouver,0.70377222
triumph,0.703659168
path,0.703623216
september,0.703539472
1mb,0.703518552
iff,0.703488072
spot,0.703454183
separate,0.703368465
odometer,0.703289685
laboratory,0.702884311
within,0.70271987
tongue,0.702623068
works,0.702573365
respects,0.702375889
sanders,0.702350016
spit,0.702060984
kermit,0.701865324
pens,0.701824292
mri,0.701783479
israelites,0.701499155
details,0.701397232
innocent,0.701390405
272,0.701328574
lan,0.701299304
social,0.701200543
fax,0.701125524
mixing,0.700935161
thesis,0.700870612
strangers,0.700675981
thus,0.700577288
tour,0.700566986
producing,0.700557652
ribbon,0.700516255
forsale,0.700471258
breaks,0.70041088
satanic,0.700372288
paragraphs,0.700286137
shipped,0.700257434
monopoly,0.70024233
whereby,0.700209405
tested,0.700196787
pie,0.699986782
5,0.699935149
lasted,0.69988515
programmer,0.699838446
needs,0.699792624
stronger,0.699759979
reply,0.699732641
virgin,0.699580026
ray,0.699369351
diagrams,0.699354125
programming,0.699312969
section,0.698982267
percent,0.698876504
macs,0.698861947
semantics,0.698774033
michigan,0.698769258
tap,0.698647796
0,0.698609782
horizontal,0.698564572
rising,0.698530993
principal,0.698278765
instruments,0.698059173
silicon,0.697895218
focus,0.697834324
shouted,0.697790102
510,0.697774075
usually,0.697766927
limiting,0.697766698
minded,0.697752629
pennsylvania,0.697690356
twin,0.697673016
paranoid,0.697646165
tortured,0.697630905
fbis,0.697532119
proportional,0.6975294
shopping,0.697514815
texts,0.69750387
interval,0.697428778
cast,0.697055402
isnt,0.696939518
new,0.696905693
sand,0.696892813
socket,0.696592034
dealership,0.6965544
water,0.696539391
skepticism,0.696495418
humble,0.696493958
defensemen,0.696364524
slightly,0.696302158
legislative,0.696184823
returned,0.695988811
womens,0.695843112
surely,0.695791369
occupying,0.695787742
utter,0.695781778
lowered,0.695588075
ther,0.69557384
sale,0.695314341
specifics,0.695206489
stolen,0.695122477
puzzle,0.695026925
patients,0.694976161
network,0.694937432
media,0.694903585
gentiles,0.694864456
hq,0.694810353
sleep,0.694603012
quack,0.694602456
restart,0.694546943
outright,0.694494887
journalists,0.694485716
sutter,0.69444865
instant,0.694436265
lunch,0.694430236
host,0.694422083
specifies,0.694327713
viola,0.694302649
twice,0.694267427
width,0.694263852
suspect,0.694263057
layer,0.694004833
mir,0.693972542
getting,0.693919811
triple,0.693895498
jose,0.69389236
messiah,0.693816536
eff,0.693665879
mips,0.693615337
unity,0.69347972
withdrawal,0.693373283
farther,0.693321141
refering,0.693223766
noknock,0.693038007
seem,0.692981581
variation,0.692919973
listserv,0.692790091
product,0.692769299
hussein,0.692617107
sj,0.69247959
homosexuals,0.692465297
os,0.692390863
newsgroup,0.692340243
places,0.692275905
rate,0.692238554
painted,0.692179277
greetings,0.69209005
interesting,0.692071148
mm,0.691863668
practitioners,0.691801562
sides,0.691787427
therefore,0.691686726
terminal,0.691408663
sources,0.691404468
famous,0.691393369
ole,0.691126487
weak,0.691104122
netters,0.691038678
scratch,0.690978372
led,0.690902536
plaintext,0.690750908
stop,0.690746447
strawman,0.690719996
wallet,0.690698176
hooks,0.69068826
surprisingly,0.690673109
signals,0.690597946
licensing,0.690568939
general,0.690437993
proven,0.690426181
forget,0.690364677
role,0.690356521
proverbs,0.690329029
pro,0.690315867
1,0.690303483
values,0.690221836
supplied,0.690090956
109,0.690082744
religion,0.690059325
xwindows,0.690056428
regarded,0.689997666
quoted,0.689992642
shows,0.689915196
42,0.689878193
opposite,0.689788183
turned,0.689715115
dangerous,0.689491923
one,0.68949143
advocating,0.689477204
liberal,0.689386914
skip,0.689373517
submitted,0.689343333
swap,0.68924297
57,0.689135906
entries,0.689090845
paint,0.688993165
patient,0.688948213
veteran,0.68893675
poles,0.688870556
shock,0.688849105
x1,0.688829813
technology,0.688810583
nonchristian,0.688603454
clue,0.688537358
printers,0.688500101
stefan,0.688386014
upgrades,0.688345152
relating,0.688277289
relief,0.688273471
partial,0.688167216
readwrite,0.6881656
uses,0.68814819
uncomfortable,0.687912691
sh,0.687896168
rangers,0.687840955
switching,0.687784506
wall,0.687690608
program,0.687480085
shells,0.687326516
terrific,0.687218816
mcgill,0.687106033
parents,0.687105366
significance,0.687095633
range,0.687059023
tracks,0.686998102
entering,0.686911106
lengthy,0.686902292
thanks,0.686865326
sw,0.686682319
mobile,0.686681439
guilt,0.686590845
trashed,0.686358548
meters,0.686297594
mustang,0.686255893
easter,0.686225222
stanley,0.686219306
misc,0.686215758
wet,0.686092661
thru,0.685936531
year,0.685906418
orbit,0.685784878
officials,0.685768264
voting,0.685757444
holds,0.685708951
seek,0.685650063
guest,0.685579105
stone,0.685498098
loving,0.685369931
emm386,0.685351515
stays,0.685279749
partly,0.685220877
head,0.685173725
businesses,0.684929887
pursuing,0.684876066
ryan,0.684729156
stellar,0.684727873
intended,0.684517105
important,0.684464872
irq,0.684460271
andre,0.684405575
smoothly,0.684280895
wise,0.684071703
diving,0.684022627
hands,0.683891547
whose,0.683815376
investigator,0.683765236
midwest,0.683749383
heads,0.683649195
propulsion,0.683589453
lens,0.683538207
subjective,0.683531265
encouraged,0.683505855
skeptical,0.683413157
substitute,0.683382144
0,0.683370316
sinners,0.68324862
votes,0.683156181
nonlinear,0.68314488
compress,0.683136568
transferred,0.683096453
grasp,0.683027144
karabakh,0.683020574
typing,0.682848126
witnesses,0.682839001
titled,0.682824659
looks,0.68263781
emerson,0.682631305
latter,0.682561615
surprise,0.682545422
yall,0.682513394
yell,0.682373441
sole,0.682294447
moot,0.682190427
please,0.682063735
pins,0.682062296
rumor,0.681930192
res,0.681859796
proposing,0.68183965
teachers,0.681835899
responsibility,0.681767666
throws,0.681690778
stern,0.681570284
gmt,0.68141884
sharon,0.681336202
sf,0.681172841
raytracing,0.681091848
processing,0.680895432
macintosh,0.680895054
scary,0.680890142
unfortunately,0.680842279
ross,0.68070511
packet,0.680664513
imagery,0.680661801
retrieve,0.680647837
spaceflight,0.680609543
spoken,0.680551935
succeeded,0.680520797
stepped,0.680404818
suggest,0.680357673
settings,0.680246375
part,0.680158635
union,0.680050291
july,0.679902955
mistake,0.679792135
suffered,0.679779919
chips,0.679749275
waiting,0.679748778
2,0.679746465
mountain,0.679714924
fighters,0.679673569
pity,0.679633198
suspended,0.679531592
orbiter,0.679502755
propose,0.67949921
miami,0.679496179
utah,0.679465562
321,0.679457044
occured,0.679406783
stupidity,0.679404839
lock,0.679378305
writes,0.679283416
fulfillment,0.679223309
sees,0.679213776
specifically,0.67921257
parent,0.679206334
logically,0.679184651
visit,0.679158171
366,0.679141733
suffering,0.679019246
trigger,0.678986512
shed,0.678977265
scsi,0.678884235
publish,0.678879941
suspected,0.678825561
description,0.678813204
processors,0.678792881
sabres,0.678771125
travelling,0.678770318
stages,0.678688284
impact,0.678608591
savior,0.678488679
theme,0.678485179
pregnancy,0.678403327
react,0.678280372
aka,0.678171209
worthless,0.678024067
raining,0.677942894
ot,0.677935385
prisoners,0.677863674
watching,0.677849561
present,0.677792585
